tweetid,userid,screen_name,text,date,tweet_type,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion,purity,degradation,origins,lockdowns,masking,healthcare,education,therapeutics,vaccines,concerns
1.4250687519894938e+18,3051438288.0,mypoortiredsoul,"“... at the end of the day, workplaces and people who run workplaces are responsible for making them safe. You cannot do that without taking measures like mandating vaccines.”  https://t.co/VKi0JjtJdC ",Tue Aug 10 12:17:21 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 1, 0, 0, 1]"
1.4101035980552645e+18,21094005.0,cfrangou,"""I felt betrayed."" My latest for @guardian about how Covid research could help patients living with chronic fatigue syndrome. https://t.co/dq8s9VvLjB ",Wed Jun 30 05:11:10 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.4481412339818455e+18,208128234.0,SREESANTANU,"India adds 15,823 fresh coronavirus cases, 10.5% higher than yesterday https://t.co/EYorncaTeW ",Wed Oct 13 04:19:10 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.2916364392859935e+18,856076948.0,Exposcience,Common colds train the immune system to recognise #COVID19 https://t.co/Nl8MSSjEYN ,Fri Aug 07 07:24:59 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.2651572592287048e+18,215311911.0,vvirn,Hydroxychloroquine or chloroquine with or without a macrolide for treatment of COVID-19: a multinational registry analysis https://t.co/E6e1CMsOFu ,Tue May 26 05:46:10 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.418623302549926e+18,1.357674271879942e+18,lCLAYI,"As per the most recent info, Covid-19 patients in #Bago prison who were charged under Section 505-(A) for protesting against the #SAC require Urgent Medical Treatment. #ICJ_BringSACToJustice #July23Coup  #WhatsHappeningInMyanmar https://t.co/seiLJu5T9r ",Fri Jul 23 17:25:26 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"[0, 1, 0, 0, 0, 1, 0]"
1.2833245601635246e+18,1.1446462720846112e+18,BanglarGorboMB,"GoWB has constituted an external expert team of doctors for site-visit of different #COVID19 hospitals. Since then, the team has visited hospitals to ensure proper treatment, implementation of discharge policy and availability of bed for critical patients. #BengalFightsCorona ",Wed Jul 15 08:56:32 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"[0, 1, 0, 0, 0, 1, 0]"
1.411037701315334e+18,1.2993727117355213e+18,Galaxyy27,"Double Mask &amp; Double Revolt campaign by students from University of Medicine, Mandalay. Both #Covid19 &amp; inhumane junta must begone in Myanmar. #WhatsHappeningInMyanmar #July2Coup https://t.co/q6at2rAuSN ",Fri Jul 02 19:02:58 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,"[1, 0, 0, 1, 0, 1, 0]"
1.2832110249136292e+18,1.0670515143997276e+18,kimberly_0s,First COVID-19 vaccine tested in the US shows promising immune response ahead of large trial  https://t.co/wrSclnGLd4 ,Wed Jul 15 01:25:23 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 0, 0, 1, 1]"
1.2268390966659643e+18,43508994.0,BAMAPERRY,"BREAKING: Washington Doctors SUCCESSFULLY Treat Coronavirus Patient with Experimental Anti-viral Medication -- ""Significantly"" Improved in Hours (VIDEO) https://t.co/nNTWtQskcF via @gatewaypundit ",Mon Feb 10 12:03:28 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"[0, 1, 0, 0, 0, 1, 0]"
1.4013768952839578e+18,1.309325018749383e+18,columbokah,"#FauciEmails #cdcvid -COVID most likely originated from the Wuhan lab. -Hydroxychloroquine is an effective treatment. -Paper and cloth masks provide little protection, according to Fauci. N95 masks are very effective.   -NIH funded “gain of function” research in the Wuhan lab. ",Sun Jun 06 03:14:22 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 1, 0, 1, 0]"
1.2625035896725176e+18,2194766835.0,caraballo1_dc,Coronavirus patient says hydroxychloroquine saved his life.  https://t.co/Eb4wqaeeGG ,Mon May 18 22:01:26 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.2957329524884644e+18,9.899778659314484e+17,knstnr,Hope for a  #SARSCoV vaccine-induced immunity.   What the immune response to the coronavirus says about the prospects for a vaccine https://t.co/1YyVg81uCq ,Tue Aug 18 14:43:04 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 0, 0, 1, 1]"
1.341201705984254e+18,154063703.0,Marketupdater,Covid-19 Live Updates: Moderna Vaccine Begins Arriving at Strained Hospitals Across the U.S. - The New York Times https://t.co/njhr9aiLBG | $DAL $ALK $JBLU $JETS $BYD $AAL $LUV $UAL $SAVE $NCLH $CCL $RCL $AIG $SPY $SPX $NDX $DKNG $PENN  $MRNA $NVAX $BABA $TSLA $APPS $JMIA $GOL ,Tue Dec 22 01:59:39 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"[0, 1, 0, 0, 0, 0, 1]"
1.3665211916751462e+18,582373690.0,OhToFreeCanada,"What no #Biden #Trudeau bromance. Anyone that actually believes #Canada is better off with the new regime is well, challenged. #cdnpoli #COVID19 ",Mon Mar 01 22:50:15 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.4153234546692137e+18,64991683.0,NdzaviDerrick,Dear Entrepreneur... Adjust to the new normal and realign your business than wait for things to get back to normal after COVID-19.  Learn new skills that will complement your services  Get used to Zoom meetings than face to face Take orders online and find reliable courier ,Wed Jul 14 14:53:01 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,"[1, 0, 0, 1, 0, 0, 0]"
1.4559058932252754e+18,2426176808.0,neildsroberts,"I would be okay if schools simply closed in order to get kids 5-11 vaccinated. Even conduct vaccinations at schools, as schools routinely close to be used as elections stations. Select a few days to factor in doses.#covid19 #vaccination #kids ",Wed Nov 03 14:33:09 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"[1, 0, 0, 0, 0, 0, 1]"
1.3974775623689871e+18,8.51797564060033e+17,CMOfficeAssam,Sri CR Baid of SGCCL contributed Rs 50 lakh to CM Relief Fund as #COVID19 aid. Chier Minister Dr @himantabiswa applauded him for his kind gesture. https://t.co/Ujr2oCFW8k ,Wed May 26 08:59:49 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.306094351764906e+18,9.922475774531256e+17,orenziox,VIEW MY CHANNEL REALITY CONFLICTS REAL HUMAN QUALITY  https://t.co/k0yNnMVMi3 ,Wed Sep 16 04:55:34 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.4162208002947932e+18,2799135192.0,AyeRishPirate,https://t.co/jJ2wfTx8Gk  This is so avoidable. ,Sat Jul 17 02:18:45 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.4528470291645932e+18,1.4477510352257884e+18,Trumpublicanest,"BREAKING: Campaign Senior Advisor Reveals @GovMurphy to Impose State-Wide COVID Vax Mandate AFTER Re-Election   “He [Murphy] is going to do it [COVID vaccine mandate], but he couldn’t do it before the elections.""  #MurphyMandates https://t.co/A5H93nLeyA ",Tue Oct 26 03:58:19 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 1, 0, 0, 1]"
1.3866827938124431e+18,958059691.0,GuelphBugle,".@uofg - Natural threats like the COVID-19 pandemic or climate change are less likely to bring people together than social threats like the 9/11 terrorist attacks, according to a new #UniversityOfGuelph study Info: https://t.co/XerTNjW0Fr #Guelph #AllThingsGuelph https://t.co/BS193A5Q1M ",Mon Apr 26 14:05:16 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.400888386169172e+18,503494582.0,surefoundation7,15/1776…COVID-19 is not America’s plague. There was never the slightest evidence that the virus could produce mass casualties; all evidence pointed in the opposite direction. https://t.co/5YSUOGn9QC ,Fri Jun 04 18:53:13 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.2636808101854863e+18,2990456332.0,dannydealguru,Scientists believe cannabis could help prevent and treat coronavirus https://t.co/QNHyXyma4L via @nypost ,Fri May 22 03:59:17 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.2324821276245975e+18,2367883673.0,Dianejo90993593,"To try and protect yourself from this Corona virus scare, take high dose vitamin C. China is using it to help victims recover. Strange how the media doesn’t report that?! 🤔 ",Wed Feb 26 01:46:52 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 0, 0, 1, 1]"
1.387300401070887e+18,1.3771323921591378e+18,MIVaxAlerts,"New availability: Walgreens Walgreen Drug Store 1420 W WASHINGTON ST, GREENVILLE, MI 48838 Access here: https://t.co/WFha7IsBNF Apr 27, 11:59 PM ",Wed Apr 28 06:59:25 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.334998186386223e+18,258214780.0,_taliacook,Before I was out of work for 3 weeks I took care of such a nice man who ONLY got tested for covid bc he was going on a mission trip &amp; he was positive (no symptoms yet). Admitted for treatment bc of his labs/chest X-ray. I found out he just died in the ICU today I’m heart broken ,Fri Dec 04 23:09:05 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.3638762093821993e+18,215529334.0,luigi_espo,@CPHO_Canada Another great story where #Ivermectin was used to save her life.  https://t.co/UcYY4W51Gz ,Mon Feb 22 15:40:02 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.2821938327805215e+18,9.61223387044442e+17,joBeeGeorgeous,Celebs who have been peddling stupid theories about alternative cures and immunity boosters for CoVid  ...and now have CoVid should be sued for endangering their own lives and the lives of their fans.  #AmitabhBachchan ,Sun Jul 12 06:03:26 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 0, 0, 1, 1]"
1.345372719513145e+18,1.0461928183082804e+18,zv1bghIFrKKCokZ,3 days to kill the coronavirus? 👍👍👍 Please hope the remedy works https://t.co/L6ZCmxYQ04 ,Sat Jan 02 14:13:46 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.270761419873665e+18,1.2116426038478684e+18,punchhealthwise,"Despite global scientific controversy, Greece treating COVID-19 with chloroquine https://t.co/oVbNFeDx97 ",Wed Jun 10 16:55:06 +0000 2020,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.3895453971824148e+18,1.3425792099784745e+18,Raez_x,Rumor of being immune to covid when holding eth ,Tue May 04 11:40:13 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.448888460153086e+18,289118612.0,TomthunkitsMind,"THE VIRAL LOAD FROM THE DELTA VARIANT IS 1200 TIMES THAT OF COVID19 Due to the high number of unvaccinated people, COVID will continue to mutate. So, what may follow the Delta Variant could be far worse &amp; immune to the current vaccines. #DeltaVariant https://t.co/oAqFaTUhKm 13 ",Fri Oct 15 05:48:22 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 0, 0, 1, 1]"
1.239622709509841e+18,1033774585.0,R0cky_T0p,If you are a CEO who has not yet emailed me....  Please know that I understand how seriously you take the COVID-19 virus and how much you care about your employees health. ,Mon Mar 16 18:40:59 +0000 2020,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3922562449169326e+18,49641979.0,WIZM,Dart players may have been exposed to COVID at La Crosse Center tournament https://t.co/XYysr9nAzH ,Tue May 11 23:12:10 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.4526329533438405e+18,8.739474312803246e+17,MarthaD67964123,Florida's surgeon general told to leave meeting after refusing to wear a mask  https://t.co/S1mdXNb9z1 ,Mon Oct 25 13:47:39 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"[0, 1, 0, 1, 0, 0, 0]"
1.3131423199195668e+18,9.14996152256385e+17,dermot_doheny,@drivetimerte So people are saying the Government will reject Nphet advice Yet all along Nphet made all decisions and the Government carried through on it. Whose hands will the deaths that follow be on.. Mr.Ring speaks fir Me.Ring. Good or bad We need lockdown. ,Mon Oct 05 15:41:40 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 0, 0, 0, 0]"
1.3604518658387804e+18,1.2491135344385516e+18,sydneyxcrossing,has anyone else started to feel fatigue almost daily ever since the pandemic? i didn’t feel like this before and now it’s almost everyday 😣 ,Sat Feb 13 04:52:55 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3229932111162778e+18,1.1190627591514726e+18,elgatitoquefuma,"""If China is able to contain Covid-19, it must be because of draconian government policy""... as all countries should do https://t.co/nQZZWjWNIx ",Sun Nov 01 20:05:36 +0000 2020,original,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3666067372439716e+18,74958061.0,vssanakan,"Is it mandatory to carry a negative #COVID19 certificate for travelling from #Kerala to #Delhi.  @DelhiAirport says they haven't received any specific order.   Pls clarify Hon Min @SatyendarJain @IndiGo6E , @DelhiAirport ",Tue Mar 02 04:30:11 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.2232958910391214e+18,388408640.0,BananaTweetDeal,Coronavirus hits travel to China - your rights as British Airways and other airlines suspend flights https://t.co/fXnQBytv2S ,Fri Jan 31 17:24:02 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3166804892315812e+18,91583544.0,NickAdamsinUSA,"Virtually every state has an abundance of voting options, ESPECIALLY during this COVID-19 pandemic.  Yet the Democrats are still claiming voter suppression.  These people are un-freaking-believable. Total scumbags! ",Thu Oct 15 10:01:06 +0000 2020,original,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3421765029144248e+18,9.065260149641994e+17,fairfieldroofer,Check out this post by RoofContr: The CDC recommends that construction workers receive the COVID-19 #vaccine after other frontline essential workers and the elderly. https://t.co/31Ccr1Oy1T ,Thu Dec 24 18:33:09 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 0, 1]"
1.4232348960933233e+18,1.3760621653758523e+18,YeeMonA19018466,Yangon based Comedy Youth Charity donated medicines and basic foods to the public families who were suffering from many difficulties of foods and health problems due to the third wave of Covid19.  LEGALIZATION OF NUG #Aug5Coup #WhatsHappeningInMyanmar https://t.co/xVSMNHmSjd ,Thu Aug 05 10:50:16 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.4050964531235922e+18,2283911334.0,Frimley_CCG,"Your pharmacy is here to help you stay well during the heat – including health advice and remedies for sunburn. Please don’t go directly to your GP practice, pharmacy, or hospital if you think you have coronavirus. Always go through 111 first. https://t.co/56uHpnbOb4 ",Wed Jun 16 09:34:34 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"[0, 1, 0, 0, 0, 1, 0]"
1.4490825160742175e+18,1.4244730146120212e+18,warmone1too,Epigenetic Effects of Astragalus Polysaccharides Beta-Glucans on Immune &amp; Lung Support? https://t.co/Pz8pu4KBcY https://t.co/HiQ7rhwTQH ,Fri Oct 15 18:39:29 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"[0, 1, 0, 0, 0, 1, 0]"
1.3911154196673454e+18,1.3070089788077138e+18,NewsRedwing,DRDO’s Covid treatment drug gets emergency use nod https://t.co/TI7bEcNv5I ,Sat May 08 19:38:56 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.414282005513048e+18,9.086512382410916e+17,thetkhainglay30,Biggest #CrimesAgainstHumanity of the Junta.Emergency treatments are not accessible due to indiscriminate shootings by SAC .Oxygen factories are being raided making it hard for patients to get oxygen in time. WE NEED HELP FOR COVID-19 #MyanmarNeedsO2 #WhatsHappeningInMyanmar https://t.co/a5QjiU4M38 ,Sun Jul 11 17:54:40 +0000 2021,original,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"[0, 1, 0, 0, 0, 1, 0]"
1.4030638630887588e+18,1465434054.0,HaloSavesLives,"As workers return to the office, many organizations are ensuring their #disinfection strategies are effective. @BSBmagazine recently discussed eight things business owners can do to ensure a germ-free workplace. https://t.co/T0sQARAJtk https://t.co/O6zdxI6c0v ",Thu Jun 10 18:57:47 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.3184860799436923e+18,227316973.0,georgiacryan,Petition: Ensure access to treatment and screening for all cancer patients during Covid-19 https://t.co/BYk3HBG9xY ,Tue Oct 20 09:35:52 +0000 2020,original,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.233838388891005e+18,9.236304657806788e+17,oandsometimesy,Trump is saying that no matter your political party you can get Coronavirus drugs... the fact that this was even a… https://t.co/R2D8nLJPpY ,Sat Feb 29 19:36:10 +0000 2020,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.2916183151405752e+18,8.181747350287237e+17,SamiJo10106,"Some Drs say there's a cure, others say  ""Defeat COVID-19 by requiring vaccination for all. Getting vaccinated is going to be our patriotic duty"" ""Severe penalties for non-compliance"" https://t.co/bwnCzvn00e @stella_immanuel @drsimonegold @JamesTodaroMD @MELANIATRUMP @dbongino ",Fri Aug 07 06:12:58 +0000 2020,original,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,"[0, 0, 0, 1, 0, 1, 1]"
1.3649474829254902e+18,110457825.0,citizenstrade,African Union backs call to waive IP rights on COVID-19 drugs https://t.co/dvk36Kz3Ms ,Thu Feb 25 14:36:54 +0000 2021,original,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[0, 0, 0, 0, 0, 1, 0]"
1.3173461159524557e+18,300690479.0,saha_shammi,"Siddharth Shukla is a wall, don't pick fights with him, Abhinav Shukla tells Rubina https://t.co/BDdFLiUN09  . . #twitter #vitorr #Share  #follow #retweet #news #blog #viral #write #covid19 #dailynews  #onlinenews #modi #india #corona #cricket #coronavaccine #ipl #bigboss ",Sat Oct 17 06:06:03 +0000 2020,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3992803387199734e+18,198069904.0,MichaelTJasper,Colleges hope students get COVID-19 vaccines for fall semester – but can they require it? https://t.co/GPXUbW7ZvF via @USATODAY ,Mon May 31 08:23:24 +0000 2021,original,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"[1, 0, 0, 0, 0, 0, 1]"
1.373735641108902e+18,1.3424651390360904e+18,Lindagoonerette,To all you anti lockdown ers dont bother protesting just go about your normal lives no need to protest thick c@nts ,Sun Mar 21 20:37:54 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 1, 0, 0, 0, 0]"
1.3638406459542323e+18,1.0956959734085632e+18,AfricaHRForum,"https://t.co/Wqc37vEFDq and Africa HR Forum partner, HUB Africa organized The Small Business Act for Africa on February 11 2021, a programme to allow African SMEs to overcome the impact of COVID-19 crisis and project into the post-COVID era. More on https://t.co/djvlmioxg4 https://t.co/sn6QqocfEm ",Mon Feb 22 13:18:43 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3609507648106906e+18,480104488.0,MyCheekyDate,Getting a restaurant reso on Valentine’s Day was hard enough Pre-Covid 🦠 now even worse I actually have to make my own food 👨‍🍳❣️#VirtualSpeedDating tonight in #Montreal https://t.co/YDK6Bpzu8B ,Sun Feb 14 13:55:22 +0000 2021,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.3758654597871045e+18,1.2145796599433585e+18,QueensDAKatz,Beware: scammers are using a new trick to steal your money and personal information - a bogus COVID vaccine survey.  Visit @FTC to learn more https://t.co/wmVvilvqfq ,Sat Mar 27 17:41:02 +0000 2021,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"[1, 0, 0, 0, 0, 0, 1]"
1.3719360477482516e+18,9.305498753385472e+17,NLeespeaking,Fact Check: ONS figures comparing Covid to the last century have been manipulated – The Daily Expose https://t.co/Wv91IVHfZm ,Tue Mar 16 21:26:57 +0000 2021,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.272202669004927e+18,922006286.0,czar19842012,"Fear, Lies &amp; the “Mandatory” COVID-19 Vaccine? https://t.co/2SuuIcDwgb ",Sun Jun 14 16:22:07 +0000 2020,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 0, 0, 0, 0, 1]"
1.430074535907369e+18,1.3747067815119012e+18,hafren_trader,@JuliaHB1 Isn't it time that the Government admitted that the Virus came out of a Chinese Wuhan laboratory ? This definitely isn't a normal Virus ,Tue Aug 24 07:48:33 +0000 2021,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
1.301371312519164e+18,30268829.0,Wildcatalum,"Congressional investigation finds over $1 billion in coronavirus aid fraud  ""The wealthy and well-connected were showered with our tax dollars and fraudsters took advantage of the program's troubling lack of transparency. https://t.co/U2tG2g40ER ",Thu Sep 03 04:07:53 +0000 2020,original,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0]"
